ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-11,CVE-2018-11956,Kernel,Qualcomm components,Yocto,2018-11-05,A-112276982,N/A,High,N/A,https://source.codeaurora.org/quic/qsdk/oss/system/feeds/routing/commit/?id=3f625190fb469cb56de619eae6b5ca8db2463d5b,N/A,Qualcomm,QC-CR#2115968,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11913,Kernel,Qualcomm components,Yocto,2018-11-05,A-112276983,N/A,High,N/A,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=36a2b6dbb9b7839dcb2127bb5d6a5d90c520345f,N/A,Qualcomm,QC-CR#2116475 [2],N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11909,Kernel,Qualcomm components,Yocto,2018-11-05,A-112277120,N/A,High,N/A,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=ecd2fb4ab9e2a6851add554af03cebe337345c44,N/A,Qualcomm,QC-CR#2115969,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11911,Kernel,Qualcomm components,Yocto,2018-11-05,A-112277184,N/A,High,N/A,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=ecd2fb4ab9e2a6851add554af03cebe337345c44,N/A,Qualcomm,QC-CR#2116125,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11946,Kernel,Qualcomm components,WIN OPENWRT,2018-11-05,A-112277337,N/A,High,N/A,"https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=ecd2fb4ab9e2a6851add554af03cebe337345c44,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=e1a95254dd0ec874f884160aaf0f5ce7947a06c8",N/A,Qualcomm,QC-CR#2246762,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11905,Kernel,Qualcomm components,DSP_Services,2018-11-05,A-112277889,N/A,High,N/A,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=e3688be47d2b72f130f90dafd24b5f5acc4684ca,N/A,Qualcomm,QC-CR#2090797,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11908,Kernel,Qualcomm components,Yocto,2018-11-05,A-112278149,N/A,High,N/A,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=ecd2fb4ab9e2a6851add554af03cebe337345c44,N/A,Qualcomm,QC-CR#2115959,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11906,Kernel,Qualcomm components,Yocto,2018-11-05,A-112278386,N/A,High,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=0cdcf0409bdad7ed91c11d7715c89acc2e521e96,N/A,Qualcomm,QC-CR#2115942 [2] [3],N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11912,Kernel,Qualcomm components,Yocto,2018-11-05,A-112278388,N/A,High,N/A,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=34d3d7fe7e98cc0a6fb0995107d1cd99d6f29798,N/A,Qualcomm,QC-CR#2116461,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11910,Kernel,Qualcomm components,Yocto,2018-11-05,A-112278402,N/A,High,N/A,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=ecd2fb4ab9e2a6851add554af03cebe337345c44,N/A,Qualcomm,QC-CR#2115971,N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-11914,Kernel,Qualcomm components,Yocto,2018-11-05,A-112278860,N/A,High,N/A,"https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=7e10a2c815f02696824a6a146304a77d7d47fc43,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=e4d7a885bca8251517ada85545656bfe7a2e6834",N/A,Qualcomm,QC-CR#2117591 [2],N/A,N/A,Qualcomm APSS bulletin: August 2018,N/A,N/A,N/A
2018-11,CVE-2018-9522,Platform,Framework,Framework,2018-11-01,A-112550251,EoP,High,9,N/A,patches/android-9.0.0_r1/platform/frameworks/base/0001-Fixes-possible-issue-with-no-op-creator-.bulletin.patch,N/A,N/A,"In the serialization functions of StatsLogEventWrapper.java, there is a possible out-of-bounds write due to unnecessary functionality which may be abused. This could lead to local escalation of privilege in the system process with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to remove the StatsLogEventWrapper serialization functionality which was possible to abuse.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9528,Platform,Media framework,libxaac,2018-11-01,A-112551721,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0004-Fix-for-NPD-in-case-of-single-coupling-channel-element-.bulletin.patch,N/A,N/A,In ixheaacd_over_lap_add1_armv8 of ixheaacd_overlap_add1.s there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid the out of bounds write.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9529,Platform,Media framework,libxaac,2018-11-01,A-112551874,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0006-Fix-for-crc-related-issues.bulletin.patch,N/A,N/A,In ixheaacd_individual_ch_stream of ixheaacd_channel.c there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid the out of bounds write.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9530,Platform,Media framework,libxaac,2018-11-01,A-112609715,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0006-Fix-for-crc-related-issues.bulletin.patch,N/A,N/A,In ixheaacd_tns_ar_filter_dec of ixheaacd_aac_tns.c there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9531,Platform,Media framework,AAC codec,2018-11-01,A-112661641,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/aac/0002-Add-sampling-rate-sanity-check.bulletin.patch,N/A,N/A,"In AudioSpecificConfig_Parse of tpdec_asc.cpp, there is a possible out-of-bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add a sampling rate sanity check.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9536,Platform,Media framework,libFDK,2018-11-01,A-112662184,EoP,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/aac/0001-Prevent-bit-buffer-counter-overflow-.bulletin.patch,N/A,N/A,"In numerous functions of libFDK, there are possible out of bounds writes due to incorrect bounds checks. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to replace calls to unsafe bit counting functions with safe/valid ones.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9532,Platform,Media framework,libxaac,2018-11-01,A-112765917,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0005-Fix-for-global-buffer-overflow-in-scale-factor-processing.bulletin.patch,N/A,N/A,In ixheaacd_extract_frame_info_ld of ixheaacd_env_extr.c there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to increase the size of the affected arrays.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9533,Platform,Media framework,libxaac,2018-11-01,A-112766520,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0003-Fix-for-heap-buffer-overflow-in-xaac-decoder-init.bulletin.patch,N/A,N/A,In ixheaacd_dec_data_init of ixheaacd_create.c there is a possible out of write read due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,"The fix is designed to fix error return values, preventing the out of bounds access.",N/A,N/A,N/A,N/A
2018-11,CVE-2018-9534,Platform,Media framework,libxaac,2018-11-01,A-112857941,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0002-DO-NOT-MERGE-Fix-for-stack-buffer-overflow-in-mps-module.bulletin.patch,N/A,N/A,In ixheaacd_mps_getstridemap of ixheaacd_mps_parse.c there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to add bounds and error checks and change several functions to return error values.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9535,Platform,Media framework,libxaac,2018-11-01,A-112858010,RCE,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/libxaac/0001-Fix-for-out-of-bound-write-memory-access-in-xheaac.bulletin.patch,N/A,N/A,In ixheaacd_reset_acelp_data_fix of ixheaacd_lpc.c there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to fix an existing bounds check to check against the correct value.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9523,Platform,Framework,NavigableSubMap,2018-11-01,A-112859604,EoP,High,"7.0,7.1.1,7.1.2,8.0,8.1,9",N/A,"patches/android-7.0.0_r1/platform/frameworks/base/0001-Verify-number-of-Map-entries-written-to-Parcel.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0001-Verify-number-of-Map-entries-written-to-Parcel.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0001-Verify-number-of-Map-entries-written-to-Parcel.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0001-Verify-number-of-Map-entries-written-to-Parcel.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0001-Verify-number-of-Map-entries-written-to-Parcel.bulletin.patch,patches/android-9.0.0_r1/platform/frameworks/base/0003-Verify-number-of-Map-entries-written-to-Parcel.bulletin.patch",N/A,N/A,"In Parcel.writeMapInternal of Parcel.java, there is a possible parcel serialization/deserialization mismatch due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to throw an exception when writing the parcel if the number of items doesn't match the size.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9543,Platform,System,f2fs-tools,2018-11-01,A-112868088,ID,High,9,N/A,patches/android-9.0.0_r1/platform/external/f2fs-tools/0001-make_f2fs-issue-discard-commands-on-mkfs.bulletin.patch,N/A,N/A,"In f2fs_format_utils.c WITH_BLKDISCARD is not defined, which may cause the data partition to not be wiped at factory reset, leading to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to enable the WITH_BLKDISCARD configuration.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9537,Platform,Media framework,AAC codec,2018-11-01,A-112891564,EoP,Critical,9,N/A,patches/android-9.0.0_r1/platform/external/aac/0003-Break-audio-element-loop-in-case-element_count-becomes-too-l.bulletin.patch,N/A,N/A,"In CAacDecoder_DecodeFrame of aacdecode.cpp, there is a possible out-of-bounds write due to a missing bounds check. This could lead to remote code execution in the media server with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add bounds checking.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9539,Platform,Media framework,ClearKey CAS,2018-11-01,A-113027383,EoP,High,"8.0,8.1,9",N/A,"patches/android-8.0.0_r1/platform/frameworks/av/0001-Fix-race-condition-for-cas-sessions-DO-NOT-MERGE.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0001-Fix-race-condition-for-cas-sessions-DO-NOT-MERGE.bulletin.patch,patches/android-9.0.0_r1/platform/frameworks/av/0002-Fix-race-condition-for-cas-sessions.bulletin.patch",N/A,N/A,"In the ClearKey CAS descrambler, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to switch several references from sp to shared_ptr.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9544,Platform,System,Bluetooth,2018-11-01,A-113037220,ID,High,9,N/A,patches/android-9.0.0_r1/platform/system/bt/0002-HID-Device-Fix-OOB-in-register_app.bulletin.patch,N/A,N/A,"In register_app of btif_hd.cc, there is a possible out-of-bounds read due to a missing bounds check. This could lead to local information disclosure in the Bluetooth service with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks and use osi_calloc to initialize the buffers to zero.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9545,Platform,System,Bluetooth,2018-11-01,A-113111784,ID,High,9,N/A,patches/android-9.0.0_r1/platform/system/bt/0002-HID-Device-Fix-OOB-in-register_app.bulletin.patch,N/A,N/A,"In BTA_HdRegisterApp of bta_hd_api.cc, there is a possible out-of-bound write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks and use osi_calloc to initialize the buffers to zero.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-9524,Platform,Framework,System UI,2018-11-01,A-34170870,EoP,High,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/frameworks/base/0002-Hide-overlay-windows-when-requesting-media-projection-permis.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-RESTRICT-AUTOMERGE-Hide-overlay-windows-when-requesting-med.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-RESTRICT-AUTOMERGE-Hide-overlay-windows-when-requesting-med.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0002-Hide-overlay-windows-when-requesting-media-projection-permis.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0002-RESTRICT-AUTOMERGE-Hide-overlay-windows-when-requesting-med.bulletin.patch",N/A,N/A,"In functionality implemented in System UI, there are insufficient protections implemented around overlay windows.  This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to enable SystemUI to hide overlay windows as necessary.,N/A,N/A,N/A,N/A
2018-11,CVE-2016-10502,Kernel,Qualcomm closed-source components,EcoSystem,2018-11-05,A-68326808,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1049967,N/A,N/A,Qualcomm AMSS bulletin: December 2016,N/A,N/A,N/A
2018-11,CVE-2018-9347,Platform,Update: Media framework,sonivox,2018-11-01,A-68664359,DoS,Moderate,"7.0,7.1.1,7.1.2,8.0,8.1,9",N/A,"patches/android-7.0.0_r1/platform/external/sonivox/0001-sonivox-prevent-infinite-loop-in-OTA-ringtones.bulletin.patch,patches/android-7.0.0_r1/platform/external/sonivox/0002-sonivox-prevent-rejection-of-good-but-large-MIDI-files.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0001-MediaExtractor-stop-rendering-when-an-error-occurs.bulletin.patch,patches/android-7.1.1_r4/platform/external/sonivox/0001-sonivox-prevent-infinite-loop-in-OTA-ringtones.bulletin.patch,patches/android-7.1.1_r4/platform/external/sonivox/0002-sonivox-prevent-rejection-of-good-but-large-MIDI-files.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/av/0001-MediaExtractor-stop-rendering-when-an-error-occurs.bulletin.patch,patches/android-7.1.2_r5/platform/external/sonivox/0001-sonivox-prevent-infinite-loop-in-OTA-ringtones.bulletin.patch,patches/android-7.1.2_r5/platform/external/sonivox/0002-sonivox-prevent-rejection-of-good-but-large-MIDI-files.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0001-MediaExtractor-stop-rendering-when-an-error-occurs.bulletin.patch,patches/android-8.0.0_r1/platform/external/sonivox/0001-sonivox-prevent-infinite-loop-in-OTA-ringtones.bulletin.patch,patches/android-8.0.0_r1/platform/external/sonivox/0002-sonivox-prevent-rejection-of-good-but-large-MIDI-files.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0002-MediaExtractor-stop-rendering-when-an-error-occurs.bulletin.patch,patches/android-8.1.0_r1/platform/external/sonivox/0001-sonivox-prevent-infinite-loop-in-OTA-ringtones.bulletin.patch,patches/android-8.1.0_r1/platform/external/sonivox/0002-sonivox-prevent-rejection-of-good-but-large-MIDI-files.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0002-MediaExtractor-stop-rendering-when-an-error-occurs.bulletin.patch,patches/android-9.0.0_r1/platform/external/sonivox/0001-sonivox-prevent-infinite-loop-in-OTA-ringtones.bulletin.patch,patches/android-9.0.0_r1/platform/external/sonivox/0002-sonivox-prevent-rejection-of-good-but-large-MIDI-files.bulletin.patch,patches/android-9.0.0_r1/platform/frameworks/av/0003-MediaExtractor-stop-rendering-when-an-error-occurs.bulletin.patch",N/A,N/A,In function SMF_ParseMetaEvent of file eas_smf.c there is incorrect input validation causing an infinite loop. This could lead to a remote temporary DoS with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to add input validation to avoid an infinite loop.,N/A,N/A,N/A,N/A
2018-11,CVE-2017-15818,Kernel,Qualcomm components,EcoSystem,2018-11-05,A-68992408,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2078580,N/A,N/A,Qualcomm APSS bulletin: November 2017,N/A,N/A,N/A
2018-11,CVE-2018-11995,Kernel,Qualcomm components,Bootloader,2018-11-05,A-71501677,N/A,High,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=abe4f7042cbdef928ffc152335a17150fb39b096,N/A,Qualcomm,QC-CR#2129639,N/A,N/A,Qualcomm APSS bulletin: January 2018,N/A,N/A,N/A
2018-11,CVE-2018-9457,Platform,Update: System,Bluetooth,2018-11-01,A-72872376,EoP,Moderate,"8.0,8.1,9",N/A,"patches/android-8.0.0_r1/platform/packages/apps/Settings/0001-Update-PBAP-info-for-all-pairing-dialogs-DO-NOT-MERGE.bulletin.patch,patches/android-8.1.0_r1/platform/packages/apps/Settings/0001-Update-PBAP-info-for-all-pairing-dialogs-DO-NOT-MERGE.bulletin.patch,patches/android-9.0.0_r1/platform/packages/apps/Settings/0002-Update-PBAP-info-for-all-pairing-dialogs-DO-NOT-MERGE.bulletin.patch",N/A,N/A,"In onCheckedChanged of BluetoothPairingController.java, there is a possible way to retrieve contact information due to a permissions bypass. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to fix the phonebook access setting so it also applies for non-USER_ENTRY_DIALOG dialogs.,N/A,N/A,N/A,N/A
2018-11,CVE-2018-11994,Kernel,Qualcomm closed-source components,Kernel,2018-11-05,A-72950294,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2149736,N/A,N/A,Qualcomm AMSS bulletin: February 2018,N/A,N/A,N/A
2018-11,CVE-2018-11996,Kernel,Qualcomm closed-source components,Storage,2018-11-05,A-74235967,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2121212,N/A,N/A,Qualcomm AMSS bulletin: March 2018,N/A,N/A,N/A
2018-11,CVE-2018-5870,Kernel,Qualcomm closed-source components,EcoSystem,2018-11-05,A-77484722,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2188776,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
2018-11,CVE-2018-5877,Kernel,Qualcomm closed-source components,Storage,2018-11-05,A-77484786,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2121204,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
2018-11,CVE-2017-18318,Kernel,Qualcomm closed-source components,SSG_QI,2018-11-05,A-78240675,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#984202,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
2018-11,CVE-2017-18316,Kernel,Qualcomm closed-source components,Biometrics,2018-11-05,A-78240714,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#891037,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
