ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-06,CVE-2018-9363,Kernel,Kernel components,bluetooth,2018-06-05,A-65853588,EoP,High,N/A,N/A,code_snippets/ANDROID-65853588.zip,Upstream Linux,Upstream Kernel,"In the hidp_process_report in bluetooth, there is an integer overflow.  This could lead to an out of bounds write with no additional execution privileges needed.  User interaction is not needed for exploitation.",The fix is designed to make the length an unsigned integer and prevent the overflow condition.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-8248,Kernel,Qualcomm components,Hardware codec,2018-06-05,A-66734153,RCE,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#1050893,"In the hardware media codec, there is a possible out-of-bounds write due to memory corruption. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to correct the media handling.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-14893,Kernel,Qualcomm components,Bootloader,2018-06-05,A-67782849,EoP,High,N/A,N/A,N/A,Qualcomm,QC-CR#2104056,"In CmdErase of FastbootCmds.c, there is a possible out-of-bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to check the length of the string.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-11088,Kernel,Qualcomm components,EDK2 bootloader,N/A,A-68163089,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2107596,"In SetDeviceUnlockValue of DeviceInfo.c, there is a possible buffer overread due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to zero out the extra data due to alignment before writing to device.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9388,Kernel,Kernel components,ftm4_touch,N/A,A-68343441,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-68343441.zip,Upstream Linux,N/A,"In store_upgrade and store_cmd of ftm4_pdc.c, there are out of bound writes due to missing bounds checks or integer underflows. These could lead to escalation of privilege with System execution privileges needed.  User interaction is not needed for exploitation.",The fix is designed to correctly check buffer size in store_cmd and perform an appropriately bounded strlcpy in store_upgrade.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9347,Platform,Media framework,sonivox,2018-06-01,A-68664359,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-6.0.1_r20/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-7.0.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-7.1.1_r4/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-7.1.2_r5/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-8.0.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-8.1.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch",N/A,N/A,"In SMF_ParseMetaEvent of eas_smf.c, there is a possible integer overflow.  This could lead to remote denial of service due to resource exhaustion with no additional execution privileges needed.  User interaction is needed for exploitation.",The fix is designed to perform appropriate validation to avoid the infinite loop.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9348,Platform,Media framework,sonivox,2018-06-01,A-68953854,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-6.0.1_r20/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-7.0.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-7.1.1_r4/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-7.1.2_r5/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-8.0.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch,patches/android-8.1.0_r1/platform/external/sonivox/0001-sonivox-fix-hang-caused-by-bad-meta-event.bulletin.patch",N/A,N/A,"In SMF_ParseMetaEvent of eas_smf.c, there is a possible integer overflow. This could lead to remote denial of service due to resource exhaustion with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to perform appropriate validation to avoid the infinite loop.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-18158,Kernel,Qualcomm components,Bootloader,2018-06-05,A-68992400,EoP,Critical,N/A,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=316136f292cedaecf17823d6f3b63cf2d11314b3,N/A,Qualcomm,QC-CR#2104056,"In ReadAllowUnlockValue() of FastbootCmdhs.c, there is a possible out-of-bounds write due to a missing bounds check. This could lead to local escalation of privilege and secure boot bypass with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correct the bounds check.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-15824,Kernel,Qualcomm components,Bootloader,2018-06-05,A-68992405,EoP,High,N/A,"https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=633fa4ffb38bbfb0fad79204e19b9f59d42d7680,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=3129148e5a4cfe83003449a1048660823bfddc51,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=bcceb2ceeea07aedaa5f97207cc88f9d8b4416ea,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=04f23441b8c0c897644f9bf391b691039fa0ab70,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=b6b318431983f35a7734cae227478df3dc93a818,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=7dcbee530800b16534d0f3e8db375492c03b3e0a,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=9057a8b3339abc4eb2c4e462279f34bbe6410e7c,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=4a63a848c062851776123d4bc7ec10eb498a70dd,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=5471b0cdf4bace12d872d074b97eae29f1317e6a",N/A,Qualcomm,QC-CR#2105697 [2][3][4][5][6][7][8][9],"In multiple functions of the QCOM bootloader, there is a possible out-of-bounds write due to an incorrect bounds check. This could lead to local escalation of privilege in the bootloader with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correctly handle the StrHwPlatform parameter length.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-5885,Kernel,Qualcomm components,bootloader,N/A,A-68992457,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=1daa83baa41d1e6291e89f69e6487695b6890c01,N/A,Qualcomm,QC-CR#2073366,"In HandleMetaImgFlash of FastbootCmds.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks to prevent the out of bounds read.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-18159,Kernel,Qualcomm components,bootloader,N/A,A-68992461,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=c8dc3bf07ee909e6e57ad7887f9d3c0ffa5df795,N/A,Qualcomm,QC-CR#2104835,"In several places of FastbootCmds.c, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks to prevent the out of bounds read.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-15824,Kernel,Qualcomm components,bootloader,N/A,A-68992463,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/abl/tianocore/edk2/commit/?id=6ad7ccfee4f78d23b4b8f5ebda0eef54dced32e3,N/A,Qualcomm,QC-CR#2107596,"In WriteToPartition of LinuxLoaderLib.c, there is a possible information disclosure due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to zero out the memory to insure there is no uninitialized data.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9387,Kernel,Kernel components,mnh_sm driver,N/A,A-69006385,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-69006385.zip,Upstream Linux,N/A,"In mnh_validate_update_buf of mnh-sm.c, there is an integer overflow due to missing bounds checks.  This could lead to local escalation of privilege with System execution privileges needed.  User interaction is not needed for exploitation.",The fix is designed to add appropriate bounds checking.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-5829,Kernel,Qualcomm components,Camerav2,N/A,A-69065862,EoP,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2149998,"In several places of camera_v2, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add locking around access to prevent the use after free.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9364,Kernel,LG components,Bootloader,2018-06-05,A-69163111,EoP,Critical,N/A,N/A,code_snippets/ANDROID-69163111.zip,N/A,N/A,"In the LG LAF component, there is a special command that allowed modification of certain partitions. This could lead to bypass of secure boot. User interaction is not needed for exploitation.",The fix is designed to disable the identified functionality in LAF component.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-6294,Kernel,NVIDIA components,NVIDIA Tegra X1 TZ,2018-06-05,A-69316825,EoP,High,N/A,N/A,code_snippets/ANDROID-69316825.zip,Nvidia,N-200369095,"In cbuf_write of debug.c in NVIDIA's TZ, there is an out of bounds write due to a missing bounds check. This could lead to escalation of privilege from the kernel to the TZ.  User interaction is not needed for exploitation.",The fix is designed to sanitize the log buffer.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-6292,Kernel,NVIDIA components,TLZ TrustZone,2018-06-05,A-69480285,EoP,High,N/A,N/A,code_snippets/ANDROID-69480285.zip,Nvidia,N-200373888,"In te_copyin_ta_params of ote_intf.c, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege in the TrustZone with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to check the parameter count.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-6290,Kernel,NVIDIA components,TLK TrustZone,2018-06-05,A-69559414,EoP,High,N/A,N/A,code_snippets/ANDROID-69559414.zip,Nvidia,N-200373895,"In task_find_mapping() of task.c, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correct the logic for finding mapping.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-13227,Platform,Framework,Autofill service,2018-06-01,A-69981710,ID,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/base/0001-Make-sure-apps-cannot-forge-package-name-on-AssistStructure-.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0002-Proper-autofill-fix-to-let-phone-process-autofill-Settings-a.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0001-Make-sure-apps-cannot-forge-package-name-on-AssistStructure-.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0002-DO-NOT-MERGE-fix-AFM-getComponentNameFromContext-.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0003-Proper-autofill-fix-to-let-phone-process-autofill-Settings-a.bulletin.patch",N/A,N/A,"In the autofill service, the package name that is provided by the app process is trusted inappropriately.  This could lead to information disclosure with no additional execution privileges needed.  User interaction is not needed for exploitation.",The fix is designed to make sure that the package name is always set by the system server.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-5831,Kernel,Qualcomm components,qcacld,N/A,A-70293535,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2161027,"In wma_wow_wakeup_host_event of wma_features.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to check that there is enough data to be read to avoid the out of bounds read.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-5857,Kernel,Qualcomm components,Diag driver,2018-06-05,A-70399602,ID,High,N/A,N/A,N/A,Qualcomm,QC-CR#2163793,"In extract_dci_log and other functions of diag_dci.c, there is a possible out-of-bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to validate the copy length.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9401,Kernel,MediaTek components,cameraisp,N/A,A-70511226,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-70511226.zip,MediaTek,M-ALPS03693409,In SYSRAM_mmap of camera_sysram_D1.c and camera_sysram_D2.c there is a possible kernel memory exposure to user space due to an integer overflow. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,The fix is designed to use the correct integer type to avoid integer overflows.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9369,Kernel,MediaTek components,bootloader,2018-06-05,A-70514573,EoP,High,N/A,N/A,code_snippets/ANDROID-70514573.zip,MediaTek,M-ALPS03666161,In bootloader there is fastboot command allowing user specified kernel command line arguments. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to disable the fastboot command.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9370,Kernel,MediaTek components,bootloader,2018-06-05,A-70515281,EoP,High,N/A,N/A,"code_snippets/ANDROID-70515281_1.zip,code_snippets/ANDROID-70515281_2.zip",MediaTek,M-ALPS03693488,In download.c there is a special mode allowing user to download data into memory and causing possible memory corruptions due to missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to add bounds check in the download mode code to avoid memory corruption.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9371,Kernel,MediaTek components,Bootloader,2018-06-05,A-70515752,EoP,High,N/A,N/A,code_snippets/ANDROID-70515752.zip,MediaTek,M-ALPS03683903,"In the Mediatek Preloader, there are out of bounds reads and writes due to an exposed interface that allows arbitrary peripheral memory mapping with insufficient blacklisting/whitelisting. This could lead to local elevation of privilege, given physical access to the device with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add input validations to only allow read/write to specific memory regions.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-5898,Kernel,Qualcomm components,diag,N/A,A-70528036,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2172685,"In dci_process_ctrl_status() of diag_dci.c, there is a buffer overread due to an incorrect length comparison. This could lead to information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to the length comparison by first checking that it is greater than 0 when signed.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9406,Kernel,MediaTek components,NlpService,N/A,A-70726950,ID,Moderate,N/A,N/A,"code_snippets/ANDROID-70726950_1.zip,code_snippets/ANDROID-70726950_2.zip",MediaTek,M-ALPS03684231,"The Mediatek Network Location Provider service leaks the device’s location to all applications
through an implicit broadcast intent with no permissions required. This could lead to information disclosure with no additional privileges needed. User interaction is not needed for exploitation.",The fix is designed to raise the protection level of the service.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9368,Kernel,MediaTek components,mtksocaudio,2018-06-05,A-70727446,EoP,High,N/A,N/A,code_snippets/ANDROID-70727446.zip,MediaTek,M-ALPS03730693,In mtkscoaudio debugfs there is a possible arbitrary kernel memory write due to missing bounds check and weakened SELinux policies. This could lead to local escalation of privilege with system  execution privileges needed. User interaction is not needed for exploitation.,The fix is designed to add proper bounds check.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9402,Kernel,MediaTek components,WLAN driver,N/A,A-70728072,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-70728072.zip,MediaTek,M-ALPS03684171,"In multiple functions of gl_proc.c, there is a buffer overwrite due to a missing bounds check. This could lead to escalation of privileges in the kernel. User interaction is not needed for exploitation.",The fix is designed to add proper bounds checking.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9407,Kernel,MediaTek components,emmc,N/A,A-70728406,ID,Moderate,N/A,N/A,N/A,MediaTek,M-ALPS03902529,"In emmc_rpmb_ioctl of emmc_rpmb.c, there is a disclosure of memory due to a Missing Bounds Check. This could lead to Information Disclosure of kernel data.  User interaction is not needed for exploitation.",The fix is designed to use proper integer types.,N/A,N/A,N/A,N/A
2018-06,CVE-2017-13308,Kernel,MediaTek components,thermal,N/A,A-70728757,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-70728757.zip,MediaTek,M-ALPS03751855,"In tscpu_write_GPIO_out and mtkts_Abts_write of mtk_ts_Abts.c, there is a possible buffer overflow in a sscanf due to improper input validation. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add proper input validation.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9408,Kernel,MediaTek components,GPS,N/A,A-70729980,ID,Moderate,N/A,N/A,"code_snippets/ANDROID-70729980_1.zip,code_snippets/ANDROID-70729980_2.zip",MediaTek,M-ALPS03693684,"In m3326_gps_write and m3326_gps_read of gps.s, there is a possible out of bounds read due to a missing bounds check. This could lead to a local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to remove /dev/gps.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9372,Kernel,MediaTek components,bootloader,2018-06-05,A-70730215,EoP,High,N/A,N/A,code_snippets/ANDROID-70730215.zip,MediaTek,M-ALPS03676237,"In cmd_flash_mmc_sparse_img of dl_commands.c, there is a possible out of bounds write due to a missing bounds check. This could lead to a local escalation of privilege in the bootloader with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds check.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9340,Platform,Framework,SystemServer,2018-06-01,A-71360999,ID,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0003-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0003-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0002-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0006-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0007-ResStringPool-Fix-security-vulnerability.bulletin.patch",N/A,N/A,"In ResStringPool::setTo of ResourceTypes.cpp, it's possible for an attacker to control the value of mStringPoolSize to be out of bounds, causing information disclosure.",The fix is designed to perform appropriate bounds checking for size and data fields passed to ResStringPool::setTo.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9338,Platform,Framework,SystemServer,2018-06-01,A-71361168,EoP,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0003-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0003-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0002-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0006-ResStringPool-Fix-security-vulnerability.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0007-ResStringPool-Fix-security-vulnerability.bulletin.patch",N/A,N/A,"In ResStringPool::setTo of ResourceTypes.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to perform appropriate bounds checks on data passed to ResStringPool::setTo.,N/A,N/A,N/A,N/A
2018-06,CVE-2018-9386,Kernel,Kernel components,HTC reboot_block driver,N/A,A-71363680,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-71363680.zip,Upstream Linux,N/A,"In reboot_block_command of the HTC reboot_block driver, there is a possible stack buffer overflow due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to perform a properly sized strlcpy.,N/A,N/A,N/A,N/A
