ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-01,CVE-2017-13191,Platform,Media framework,Libhevc,2018-01-01,A-64380403,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0005-Fix-incomplete-frame-error.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0005-Fix-incomplete-frame-error.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0005-Fix-incomplete-frame-error.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch",N/A,N/A,"In the ihevcd_decode function of ihevcd_decode.c, there is an infinite loop due to an incomplete frame error. This could lead to denial of service of a critical system process.",The fix is designed to fix the incomplete frame error.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13192,Platform,Media framework,Libhevc,2018-01-01,A-64380202,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0003-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0004-Fix-slice-address-zero-for-not-first-slice-in-pic.bulletin.patch",N/A,N/A,In the ihevcd_parse_slice_header function of ihevcd_parse_slice_header.c a slice address of zero after the first slice could result in an infinite loop. This could lead to denial of service of a critical system process.,The fix is designed to improve handling when the slice address is zero and it isn't the first slice in the pic.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13193,Platform,Media framework,Libhevc,2018-01-01,A-65718319,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0002-DO-NOT-MERGE-Consume-bytes-for-sps-with-unsupported-resoluti.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0002-DO-NOT-MERGE-Consume-bytes-for-sps-with-unsupported-resoluti.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0002-Consume-bytes-for-sps-with-unsupported-resolution.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0001-Consume-bytes-for-sps-with-unsupported-resolution.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0003-DO-NOT-MERGE-Consume-bytes-for-sps-with-unsupported-resoluti.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0002-DO-NOT-MERGE-Consume-bytes-for-sps-with-unsupported-resoluti.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0002-DO-NOT-MERGE-Consume-bytes-for-sps-with-unsupported-resoluti.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0002-DO-NOT-MERGE-Consume-bytes-for-sps-with-unsupported-resoluti.bulletin.patch",N/A,N/A,In ihevcd_decode.c there is a possible infinite loop due to bytes for an sps of unsupported resolution resulting in the same sps being fed in over and over. This could lead to denial of service of a critical system process.,The fix is designed to consume bytes for sps with unsupported resolution in order to prevent the infinite loop.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13195,Platform,Media framework,Libhevc,2018-01-01,A-65398821,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0007-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0007-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0007-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0006-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0006-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0006-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0007-Return-error-for-negative-crop-parameters.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0007-Return-error-for-negative-crop-parameters.bulletin.patch",N/A,N/A,"In the ihevcd_parse_sps function of ihevcd_parse_headers.c, several parameter values could be negative which could lead to negative indexes which could lead to an infinite loop. This could lead to denial of service of a critical system process.",The fix is designed to return an error for negative crop parameters.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13196,Platform,Media framework,Libhevc,2018-01-01,A-63522067,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0005-Fix-incomplete-frame-error.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0005-Fix-incomplete-frame-error.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0005-Fix-incomplete-frame-error.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0006-Fix-incomplete-frame-error.bulletin.patch",N/A,N/A,"In several places in ihevcd_decode.c, a dead loop could occur due to incomplete frames which could lead to memory leaks. This could lead to denial of service of a critical system process.",The fix is designed to address incomplete frame errors.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13197,Platform,Media framework,Libhevc,2018-01-01,A-64784973,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0010-Fix-first-frame-error-return.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0010-Fix-first-frame-error-return.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0009-Fix-first-frame-error-return.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0008-Fix-first-frame-error-return.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0010-Fix-first-frame-error-return.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0011-Fix-first-frame-error-return.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0010-Fix-first-frame-error-return.bulletin.patch",N/A,N/A,"In the ihevcd_parse_slice.c function, slave threads are not joined if there is an error. This could lead to denial of service of a critical system process.",The fix is designed to always rejoin slave threads and to not parse the bitstream in slice error mode.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13199,Platform,Media framework,Framework bitmap,2018-01-01,A-33846679,DoS,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/base/0004-Throw-OOME-if-Bitmap-nativeCreate-fails.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0001-Throw-OOME-if-Bitmap-nativeCreate-fails.bulletin.patch",N/A,N/A,In Bitmap.ccp if Bitmap.nativeCreate fails an out of memory exception is not thrown leading to a java.io.IOException later on. This could lead to denial of service of a critical system process.,The fix is designed to throw an out of memory exception.,N/A,N/A,android/security/cts/BitmapTest.java#test_33846679,N/A
2018-01,CVE-2017-13208,Platform,System,Libnetutils,2018-01-01,A-67474440,RCE,Critical,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-7.1.1_r4/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-7.1.2_r5/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-8.0.0_r1/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-8.1.0_r1/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-5.1.1_r37/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-6.0.0_r1/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch,patches/android-6.0.1_r20/platform/system/core/0001-libnetutil-Check-dhcp-respose-packet-length.bulletin.patch",N/A,N/A,"In receive_packet of libnetutils/packet.c, there is a possible out-of-bounds write due to a missing bounds check on the DHCP response. This could lead to remote code execution as a privileged process.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13209,Platform,System,Hwservicemanager,2018-01-01,A-68217907,EoP,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/system/libhidl/0001-canCastInterface-always-return-true-for-IBase.bulletin.patch,patches/android-8.1.0_r1/platform/system/libhidl/0001-canCastInterface-always-return-true-for-IBase.bulletin.patch,patches/android-8.1.0_r1/platform/system/hwservicemanager/0001-get-selinux-context-on-add-call-arrival-.bulletin.patch,patches/android-8.0.0_r1/platform/system/hwservicemanager/0001-get-selinux-context-on-add-call-arrival-.bulletin.patch,patches/android-8.0.0_r1/platform/system/tools/hidl/0001-Explicitly-check-processes-are-oneway.bulletin.patch,patches/android-8.1.0_r1/platform/system/tools/hidl/0001-Explicitly-check-processes-are-oneway.bulletin.patch",N/A,N/A,"In the ServiceManager::add function in the hardware service manager, there is an insecure permissions check based on the PID of the caller which could allow an application or service to replace a HAL service with its own service. This could lead to an elevation of privilege enabling code execution as a privileged process.",The fix is designed to get the selinux context of the caller sooner and fix the behavior of HIDL interfaces.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13210,Platform,System,Libcamera_client,2018-01-01,A-67782345,EoP,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-5.1.1_r37/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-6.0.0_r1/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-6.0.1_r20/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-7.0.0_r1/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-7.1.1_r4/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-7.1.2_r5/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-8.0.0_r1/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch,patches/android-8.1.0_r1/platform/system/media/0001-Camera-metadata-Check-source-metadata-size.bulletin.patch",N/A,N/A,"In CameraDeviceClient::submitRequestList of CameraDeviceClient.cpp, there is an out-of-bounds write if metadataSize is too small. This could lead to an elevation of privilege enabling code execution as a privileged process.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13211,Platform,System,Bluetooth,2018-01-01,A-65174158,DoS,High,8.0,N/A,patches/android-8.0.0_r1/platform/system/bt/0001-Fixed-the-implementation-of-std-equal_to-bt_bdaddr_t-.bulletin.patch,N/A,N/A,"In bta_scan_results_cb_impl of btif_ble_scanner.cc, there is possible resource exhaustion if a large number of repeated BLE scan results are received. This could lead to denial of service of a critical system process.","The fix is designed to fix the equal_to function in btif_ble_scanner.cc, allowing repeated entries to be skipped.",N/A,N/A,N/A,N/A
2018-01,CVE-2017-13214,Kernel,HTC components,Hardware HEVC decoder,2018-01-05,A-38495900,DoS,High,N/A,N/A,code_snippets/ANDROID-38495900.zip,HTC,N/A,"In the hardware HEVC decoder, some media files could cause a page fault. This could lead to denial of service of a critical system process.",The fix is designed to prevent the page fault.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-1449,Kernel,Kernel components,TCP packet processing,2018-01-05,A-66694921,EoP,High,N/A,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=edbd58be15a957f6a760c4a514cd475217eb97fd,N/A,Upstream Linux,N/A,"In tpacket_rcv of net/packet/af_packet.c, there is an out-of-bounds write due to a missing bounds check. This could lead to a local elevation of privilege enabling code execution as a privileged process.",The fix is designed to prevent calling virtio_net_hdr_from_skb if it is not safe.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13215,Kernel,Kernel components,Skcipher,2018-01-05,A-64386293,EoP,High,N/A,https://git.kernel.org/pub/scm/linux/kernel/git/stable/linux-stable.git/commit/?h=v3.18.78&id=36c84b22ac8aa041cbdfbe48a55ebb32e3521704,N/A,Upstream Linux,N/A,"In skcipher_recvmsg of crypto/algif_skcipher.c, there is an out-of-bounds write due to a double free. This could lead to a local elevation of privilege enabling code execution as a privileged process.",The fix is designed to reorder operations to prevent the double free.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13216,Kernel,Kernel components,Ashmem,2018-01-05,A-66954097,EoP,High,N/A,N/A,code_snippets/ANDROID-66954097.zip,Upstream Linux,N/A,"In ashmem_ioctl of ashmem.c, there is an out-of-bounds write due to insufficient locking when accessing asma. This could lead to a local elevation of privilege enabling code execution as a privileged process.",The fix is designed to add locking around access to asma.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13218,Kernel,Kernel components,High performance timers,2018-01-05,A-68266545,ID,High,N/A,N/A,"code_snippets/ANDROID-68266545_3.10.zip,code_snippets/ANDROID-68266545_3.18_4.4.zip",Upstream Linux,N/A,"Access to CNTPCT_EL0, CNTVCT_EL0, and CNTFRQ_EL0 could be used for side channel attacks. This could lead to information disclosure.",The fix is designed to restrict access to those high performance timers.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13217,Kernel,LG components,Bootloader,2018-01-05,A-68269077,EoP,High,N/A,N/A,code_snippets/ANDROID-68269077.zip,N/A,N/A,"In DisplayFtmItem in the bootloader, there is an out-of-bounds write due to reading a string without verifying that it's null-terminated. This could lead to secure boot bypass and a local elevation of privilege enabling code execution as a privileged process.",The fix is designed to prevent the out-of-bounds write.,N/A,N/A,N/A,N/A
