ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-05,CVE-2018-5852,Kernel,Qualcomm components,Ipa driver,N/A,A-70242505,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2169379,"In ipa3_read_nat4 of ipa_debugfs.c, there is an out of bounds read due to an integer underflow. This could lead to information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to prevent the integer overflow.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13315,Platform,System,Telephony,2018-05-01,A-70721937,EoP,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0003-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0003-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0005-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0005-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0005-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0007-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0007-Fixed-Security-Vulnerability-of-DcParamObject.bulletin.patch",N/A,N/A,"In writeToParcel and createFromParcel of DcParamObject.java, there is a permission bypass due to a write size mismatch. This could lead to an elevation of privileges where the user can start an activity with system privileges, with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to ensure that the read and write serialization calls match.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13321,Platform,System,Sensor service,N/A,A-70986337,ID,Moderate,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/native/0001-Add-bounds-check-to-sensors-direct-channel-creation.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/native/0001-Add-bounds-check-to-sensors-direct-channel-creation.bulletin.patch",N/A,N/A,"In SensorService::isDataInjectionEnabled of SensorService.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check in order to prevent the out of bounds read.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5840,Kernel,Qualcomm components,GPU,2018-05-05,A-71501678,EoP,High,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=5d1c951ee0e3b06f96736eed25869bbfaf77efbc,N/A,Qualcomm,QC-CR#2052024,"In sde_danger_safe_status of sde_hw_top.h, there is a possible out of bounds write due to an insecure default value. This could lead to local escalation of privilege when initializing the sde driver with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to prevent out of bounds access when using sde_watchdog_te_status structure by using a constantly sized array definition.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5845,Kernel,Qualcomm components,GPU,2018-05-05,A-71501680,EoP,High,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=a989f5c6398175cc7354b9cdf0424449f8dd9860,N/A,Qualcomm,QC-CR#2119081,"In msm_atomic_commit_dispatch of msm_atomic.c, there is a possible escalation of privilege due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.","The fix is designed to avoid checking nonblock flag in the commit packet that gets dispatched to a worker thread, in order to avoid the use after free.",N/A,N/A,N/A,N/A
2018-05,CVE-2018-5847,Kernel,Qualcomm components,Snapdragon display engine,N/A,A-71501681,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=3ddf48ce0377d71c86ff09d199f0307dad39fdd5,N/A,Qualcomm,QC-CR#2120955,"In several functions of sde_rotator_dev.c, there is a possible escalation of privilege due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to cache the reference id in order to avoid the use after free.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5844,Kernel,Qualcomm components,Video device,N/A,A-71501682,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=f8ed842bb3f4620eafa2669e0f534ce4c3ac6f07,N/A,Qualcomm,QC-CR#2118860,"In set_output_buffers of msm_vidc_common.c, there is a possible escalation of privilege due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.","The fix is designed to update error handling in the function and made sure memory is freed in reverse order of allocation, for all error cases.",N/A,N/A,N/A,N/A
2018-05,CVE-2018-5846,Kernel,Qualcomm components,Radio internet packet accelerator,2018-05-05,A-71501683,EoP,High,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=616bb99045d728088b445123dfdff8eadcc27090,N/A,Qualcomm,QC-CR#2120063,"In ipa_send_wan_msg of ipa.c, there is a possible escalation of privilege due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to avoid the use after free by having local copy and cache it upon successful return.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5843,Kernel,Qualcomm components,Modem driver,N/A,A-71501685,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=ea4459a044783649b1695653f848647c68bee69d,N/A,Qualcomm,QC-CR#2113385,"In wma_pdev_div_info_evt_handler of wma.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a sanity check to make sure event->num_chains_valid is not greater than CHAIN_RSSI_NUM.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-15854,Kernel,Qualcomm components,WLAN,N/A,A-71501688,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=aef5f626a7454844cc695a827cb87f89b37501e7,N/A,Qualcomm,QC-CR#2114396,"In wma_radio_chan_stats_event_handler of wma_ocb.c, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege if the WLAN firmware is compromised. User interaction is not needed for exploitation.",The fix is designed to add a bounds check to avoid OOB writes.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-5715,Kernel,NVIDIA components,TLK,2018-05-05,A-71686116,ID,High,N/A,N/A,"code_snippets/ANDROID-71686116_1.zip,code_snippets/ANDROID-71686116_2.zip",Nvidia,N/A,"In a specific implementation of the TEE, there is a possible disclosure of information from speculative execution due to an unusual root cause. This could lead to local information disclosure of data secured by the TEE with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to protect against sidechannel timing attacks against speculative execution.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5853,Kernel,Qualcomm components,Networking subsystem,N/A,A-71714212,EoP,Moderate,N/A,N/A,N/A,Qualcomm,"QC-CR#2178082, QC-CR#2043277",In pktlog_enable of linux_ac.c there is a possible use after free caused by a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,The fix is designed to add proper locking to avoid race condition.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13319,Platform,Media framework,MP3 codec,N/A,A-71868329,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0001-Handle-bad-bitrate-index-in-mp3dec-.bulletin.patch",N/A,N/A,"In pvmp3_get_main_data_size of pvmp3_get_main_data_size.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure of global static variables with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add a bounds check to prevent the out of bounds read.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13310,Platform,Framework,ViewPager,2018-05-01,A-71992105,EoP,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0001-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/base/0004-DO-NOT-MERGE-Fix-build-with-SDK-24-like-implementation-of-co.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0001-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0004-DO-NOT-MERGE-Fix-build-with-SDK-24-like-implementation-of-co.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0002-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0002-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0003-Update-internal-ViewPager-s-SavedState-to-match-Support-Libr.bulletin.patch",N/A,N/A,"In createFromParcel of ViewPager.java, there is a possible read/write serialization issue leading to a permissions bypass. This could lead to local escalation of privilege where an app can start an activity with system privileges with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to ensure that the read and write serialization calls match.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-18070,Kernel,Qualcomm components,WLAN,N/A,A-72441280,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=dc6c24b0a660d643c90a9cede1be4bdd44509b3e,N/A,Qualcomm,QC-CR#2114348,"In wma_ndp_end_response_event_handler of wma_nan_datapath.c, there is a possible OOB write due to an integer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to perform an appropriate length check to prevent the integer overflow.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13320,Platform,Media framework,Libmpeg2,N/A,A-72764648,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch,patches/android-6.0.1_r20/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch,patches/android-7.0.0_r1/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch,patches/android-7.1.1_r4/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch,patches/android-7.1.2_r5/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch,patches/android-8.0.0_r1/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch,patches/android-8.1.0_r1/platform/external/libmpeg2/0001-Adding-Internal-Input-Buffer.bulletin.patch",N/A,N/A,In impeg2d_bit_stream_flush() of libmpeg2dec there is a possible out of bounds read due to a missing bounds check. This could lead to Remote DoS with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to prevent the out of bounds read by copying inputs into an internal buffer first.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-6289,Kernel,NVIDIA components,TEE,2018-05-05,A-72830049,EoP,Critical,N/A,N/A,N/A,Nvidia,N/A,"In speculative execution of the Trusted Execution Environment, there is possible memory corruption due to an unusual root cause. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to pass NS DRAM ranges to the TOS.,The code snippet for CVE-2017-5715 (A-71686116) also addresses this issue.,N/A,N/A,N/A
2018-05,CVE-2018-5344,Kernel,Kernel components,Block driver,N/A,A-72867809,EoP,Moderate,N/A,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=ae6650163c66a7eff1acd6eb8b0f752dcfa8eba5,N/A,Upstream Linux,N/A,"In lo_release of loop.c, there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correct the locking.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3582,Kernel,Qualcomm components,WLAN,N/A,A-72956801,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=db5ee07b422f0d49ecf992b0b050c9266b0eb8e7,N/A,Qualcomm,QC-CR#2149531,"In wma_extscan_hotlist_match_event_handler of core/wma/src/wma_scan_roam.c, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add the bounds check.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-15843,Kernel,Qualcomm components,Floor_vote driver,N/A,A-72956941,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=a549abd08f3a52593d9602128c63c1212e90984b,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=e05adec18cbc3c9213cc293441a2be8683339b4a",N/A,Qualcomm,QC-CR#2032076 [2],"In msm_bus_floor_vote_context of msm_bus_dbg_voter.c, there is a possible double free due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add locking.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3578,Kernel,Qualcomm components,WLAN,2018-05-05,A-72956999,EoP,High,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=0f22d9370eb848ee751a94a7ff472c335e934890,N/A,Qualcomm,QC-CR#2145573,"In __wlan_hdd_cfg80211_vendor_scan of wlan_hdd_scan.c, there is a possible buffer overrun due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.","The fix is designed to set the type of length variables to size_t instead of uint8_t, preventing integer overflow.",N/A,N/A,N/A,N/A
2018-05,CVE-2017-15842,Kernel,Qualcomm components,Qdsp6v2,N/A,A-72957040,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=c4ab75dfc22f644fb5ee70bd515aaf633761cd3b,https://source.codeaurora.org/quic/la/platform/vendor/opensource/audio-kernel/commit/?id=6d42b0e51ed7f8e51397d89af66c1453beba51cd",N/A,Qualcomm,QC-CR#2123291 [2],"In audio_effects_shared_ioctl of audio_hwacc_effects.c, there is a possible out of bounds write due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add locking.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5850,Kernel,Qualcomm components,WLAN,2018-05-05,A-72957135,EoP,High,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=58b04ed29f44a8b49e0fa2f22b2a0ecf87324243,N/A,Qualcomm,QC-CR#2141458,"In csr_update_fils_params_rso of csr_api_roam.c, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add checks for zero values.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5848,Kernel,Qualcomm components,WIGIG,N/A,A-72957178,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=6e5a9b32503d37a202fccc5d24b189ae6107a256,N/A,Qualcomm,QC-CR#2126062,"In wmi_set_ie of wmi.c, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a check for the integer overflow.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3565,Kernel,Qualcomm components,WLAN,2018-05-05,A-72957234,EoP,High,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=ab91234d52984a86a836561578c8ab85cf0b5f2f,N/A,Qualcomm,QC-CR#2138555,"In lim_send_sme_probe_req_ind of lim_process_probe_req_frame.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a buffer length check.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5842,Kernel,Qualcomm components,WLAN,N/A,A-72957257,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=f05883b3d442a7eb9df46a6bde08f1d5cdfc8133,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=21b91d4faa275d7b1ae58ad6a549cfa801066dfe",N/A,Qualcomm,QC-CR#2113219 [2],"In txrx_fw_stats handler of ol_txrx.c, there is a possible arbitrary memory write issue due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add the proper validation to avoid an arbitrary memory write.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5841,Kernel,Qualcomm components,DCC,2018-05-05,A-72957293,EoP,High,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=c3b82b337b1bbe854d330fc248b389b1ff11c248,N/A,Qualcomm,QC-CR#2073502,"In dcc_store_func_type of dcc_v2.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to verify that drvdata->curr_list is valid before use.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3576,Kernel,Qualcomm components,WLAN,N/A,A-72957337,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=bdf6936cd49a1e43184c7ff1635126fca946a995,N/A,Qualcomm,QC-CR#2128512,"In sapInterferenceRssiCount of sapChSelect.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5851,Kernel,Qualcomm components,WLAN,N/A,A-72957505,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=103f385783f368cc5cd3c125390e6dfd43c36096,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=a9068fbb6bad55c9ecc80b9c3935969c8820c425",N/A,Qualcomm,QC-CR#2146869 [2],"In htt_t2h_rx_in_order_indication_handler of htt_t2h.c, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add the bounds check to num_msdus.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3580,Kernel,Qualcomm components,WLAN,2018-05-05,A-72957507,RCE,Critical,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=55dcc8d5ae9611e772a7ba572755192cf5415f04,N/A,Qualcomm,QC-CR#2149187,"In hdd_ProcessGENIE of wlan_hdd_assoc.c, there is a possible buffer over-read due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to check the return value of dot11fUnpackIeRSN.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3562,Kernel,Qualcomm components,WLAN,2018-05-05,A-72957526,DoS,High,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=7e82edc9f1ed60fa99dd4da29f91c4ad79470d7e,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=70a5ee609ef6199dfcd8cce6198edc6f48b16bec",N/A,Qualcomm,QC-CR#2147955 [2],"In lim_process_fils_auth_frame2 of lim_process_fils.c, there is a possible buffer over-read due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to check the return value from dot11fUnpackIeRSN before reading the data it provides.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3571,Kernel,Qualcomm components,Kgsl,N/A,A-72957527,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=db41c9cc35d82238a4629e5ff29ba0c6b80b2cd6,N/A,Qualcomm,QC-CR#2132332,"In print_sparse_mem_entry of kgsl_debugfs.c, there is a possible use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add locking.,N/A,N/A,N/A,N/A
