ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-07,CVE-2018-5907,Kernel,Qualcomm components,sound driver,N/A,A-72710411,EoP,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2209291,"In msm_adsp_stream_callback_put of msm-qti-pp-config.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-11259,Kernel,Qualcomm closed-source components,Fastboot,2018-07-05,A-72951265,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2005739,N/A,N/A,Qualcomm AMSS bulletin: February 2018,N/A,N/A,N/A
2018-07,CVE-2018-3570,Kernel,Qualcomm components,cpuidle driver,N/A,A-72956998,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=5f3b521525689671f2925a49121d0abe28a0a398,N/A,Qualcomm,QC-CR#2149165,"In free_cluster_node of lpm-levels-of.c, there is a possible use after free due to deleting a list entry in list_for_each. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to use list_for_each_entry_safe while deleting instead of list_for_each.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9432,Platform,System,BluetoothPermissionActivity,2018-07-01,A-73173182,EoP,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0002-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0002-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0002-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0003-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0003-DO-NOT-MERGE-Truncate-newline-and-tab-characters-in-Bluetoot.bulletin.patch",N/A,N/A,"In createPhonebookDialogView and createMapDialogView of BluetoothPermissionActivity.java, there is a possible permissions bypass. This could lead to local escalation of privilege due to hiding and bypassing the user's ability to disable access to contacts, with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to set default permission and remove newlines and tabs from device name when shown in permission dialog.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-11304,Kernel,Qualcomm components,Sound driver,N/A,A-73242483,EoP,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2209291,In msm_adsp_stream_callback_put of msm-qti-pp-config.c there is an out of bounds write due to a missing bounds check.  This could lead to local escalation of privilege with System execution privileges needed.  User interaction is not needed for exploitation.,The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5703,Kernel,Kernel components,IPV6 stack,2018-07-05,A-73543437,EoP,High,N/A,https://patchwork.ozlabs.org/patch/801530/,N/A,Upstream Linux,Upstream Kernel,"In tcp_v6_syn_recv_sock of tcp_ipv6.c, there is a possible out of bounds write due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add ipv6 tls proto structs and uses them when attached to ipv6 sockets,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9413,Platform,System,Bluetooth,N/A,A-73782082,RCE,Moderate,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/bt/0004-DO-NOT-MERGE-AVRC-Add-bound-check-for-AVRC_EVT_APP_SETTING_.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0004-DO-NOT-MERGE-AVRC-Add-bound-check-for-AVRC_EVT_APP_SETTING_.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0004-DO-NOT-MERGE-AVRC-Add-bound-check-for-AVRC_EVT_APP_SETTING_.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0004-DO-NOT-MERGE-AVRC-Add-bound-check-for-AVRC_EVT_APP_SETTING_.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0004-DO-NOT-MERGE-AVRC-Add-bound-check-for-AVRC_EVT_APP_SETTING_.bulletin.patch",N/A,N/A,"In handle_notification_response of btif_rc.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9418,Platform,System,Bluetooth service,N/A,A-73824150,RCE,Moderate,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/bt/0005-DO-NOT-MERGE-Check-number-of-attributes-before-writing-to-a.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0005-DO-NOT-MERGE-Check-number-of-attributes-before-writing-to-a.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0005-DO-NOT-MERGE-Check-number-of-attributes-before-writing-to-a.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0005-DO-NOT-MERGE-Check-number-of-attributes-before-writing-to-a.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0005-DO-NOT-MERGE-Check-number-of-attributes-before-writing-to-a.bulletin.patch",N/A,N/A,"In handle_app_cur_val_response of dtif_rc.cc, there is a possible stack buffer overflow due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9429,Platform,Media framework,libstagefright,N/A,A-73927042,ID,Moderate,8.1,N/A,patches/android-8.1.0_r1/platform/frameworks/av/0001-Add-minimum-size-check-for-ImageGrid-atom.bulletin.patch,N/A,N/A,In buildImageItemsIfPossible of ItemTable.cpp there is a possible out of bounds read of uninitialized data due to an incorrect bounds check. This could lead to information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to add a minimum size check for the ImageGrid atom.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9430,Platform,System,Bluetooth,N/A,A-73963551,RCE,Moderate,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/system/bt/0002-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch,patches/android-6.0.1_r20/platform/system/bt/0002-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch,patches/android-7.0.0_r1/platform/system/bt/0003-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0003-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0003-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0002-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0002-DO-NOT-MERGE-Prevent-stack-overflow-in-btif_storage.bulletin.patch",N/A,N/A,"In prop2cfg of btif_storage.cc, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add correct bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9365,Platform,System,Bluetooth,2018-07-01,A-74121126,RCE,Critical,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch,patches/android-6.0.1_r20/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch,patches/android-7.0.0_r1/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0001-DO-NOT-MERGE-Fix-unexpected-behavior-in-smp_sm_event.bulletin.patch",N/A,N/A,"In smp_data_received of smp_l2c.cc, there is a possible out of bounds read followed by code execution due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9419,Platform,System,Bluetooth,2018-07-01,A-74121659,ID,High,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/bt/0002-DO-NOT-MERGE-Add-bounds-check-to-l2cble_process_sig_cmd-L2C.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0002-DO-NOT-MERGE-Add-bounds-check-to-l2cble_process_sig_cmd-L2C.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0002-DO-NOT-MERGE-Add-bounds-check-to-l2cble_process_sig_cmd-L2C.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0003-Add-bounds-check-to-l2cble_process_sig_cmd-L2CAP_CMD_DISC_RE.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0003-Add-bounds-check-to-l2cble_process_sig_cmd-L2CAP_CMD_DISC_RE.bulletin.patch",N/A,N/A,"In l2cble_process_sig_cmd of l2c_ble.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9428,Platform,Media framework,libaaudioservice,2018-07-01,A-74122779,EoP,High,8.1,N/A,patches/android-8.1.0_r1/platform/frameworks/av/0002-aaudio-use-weak-pointer-to-prevent-UAF.bulletin.patch,N/A,N/A,In startDevice of AAudioServiceStreamBase.cpp there is a possible out of bounds write due to a use after free. This could lead to local arbitrary code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid the use after free.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-11257,Kernel,Qualcomm closed-source components,RPMB storage,2018-07-05,A-74235874,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2155510,N/A,N/A,Qualcomm AMSS bulletin: March 2018,N/A,N/A,N/A
2018-07,CVE-2018-5837,Kernel,Qualcomm closed-source components,WLAN,2018-07-05,A-74236406,N/A,High,N/A,N/A,N/A,Qualcomm,"QC-CR#2023934,QC-CR#2133528,QC-CR#2042601",N/A,N/A,Qualcomm AMSS bulletin: March 2018,N/A,N/A,N/A
2018-07,CVE-2018-9422,Kernel,Kernel components,futex,2018-07-05,A-74250718,EoP,High,N/A,https://patchwork.kernel.org/patch/8265111/,N/A,Upstream Linux,Upstream Kernel,"In get_futex_key of futex.c, there is a use-after-free due to improper locking. This could lead to local escalation of privilege with no additional privileges needed. User interaction is not needed for exploitation.",The fix is designed to simplify and correct locking in futex_get_key.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9417,Kernel,Kernel components,USB driver,2018-07-05,A-74447444,EoP,High,N/A,N/A,"code_snippets/ANDROID-74447444-4.4.zip,code_snippets/ANDROID-74447444.zip",Upstream Linux,Upstream Kernel,"In f_hidg_read and hidg_disable of f_hid.c, there is a possible use-after-free due to improper locking. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correct locking in the affected functions.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9416,Kernel,Kernel components,SCSI driver,N/A,A-75300370,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-75300370.zip,Upstream Linux,N/A,"In sg_remove_scat of scsi/sg.c, there is a possible memory corruption due to an unusual root cause. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to properly handle failures in sg_get_rq_mark.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-6927,Kernel,Kernel components,futex,2018-07-05,A-76106267,EoP,High,N/A,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=fbe0e839d1e22d88810f3ee3e2f1479be4c0aa4a,N/A,Upstream Linux,Upstream Kernel,"In futex_requeue of futex.c, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correctly check for integer overflow.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-1065,Kernel,Kernel components,netfilter,N/A,A-76206188,EoP,Moderate,N/A,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=57ebd808a97d7c5b1e1afb937c2db22beba3c1f8,N/A,Upstream Linux,Upstream Kernel,"In arpt_do_table of arp_tables.c, ipt_do_table of ip_tables.c, and ip6t_do_table of ip6_tables.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add appropriate bounds checking.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9424,Platform,Media framework,mediaDRM,2018-07-01,A-76221123,EoP,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/av/0002-Fix-security-vulnerability-in-CryptoHal.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0004-Fix-security-vulnerability-in-CryptoHal.bulletin.patch",N/A,N/A,"In CryptoPlugin::decrypt of CryptoPlugin.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to prevent the out of bounds write.,N/A,N/A,N/A,N/A
2018-07,CVE-2017-1821,Kernel,Kernel components,Ethernet,N/A,A-76874268,EoP,Moderate,N/A,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=27463ad99f738ed93c7c8b3e2e5bc8c4853a2ff2,N/A,Upstream Linux,Upstream Kernel,"In hns_nic_net_xmit of hns_enet.c, there is a possible use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to prevent the use after free.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9421,Platform,Media framework,Parcel,2018-07-01,A-77237570,ID,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/native/0002-Don-t-pad-before-calling-writeInPlace-.bulletin.patch",N/A,N/A,"In writeInplace of Parcel.cpp, there is a possible information leak across processes, using Binder, due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.","The fix is designed to allow writeInplace to pad the written bytes so they are zeroed out, rather than passing the padded size to the function (resulting in them not being zeroed out).",N/A,N/A,N/A,N/A
2018-07,CVE-2018-9420,Platform,System,Camera,2018-07-01,A-77238656,ID,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/system/media/0001-Camera-Initialize-metadata-padding-field.bulletin.patch,patches/android-6.0.1_r20/platform/system/media/0001-Camera-Initialize-metadata-padding-field.bulletin.patch,patches/android-7.0.0_r1/platform/system/media/0001-Camera-Initialize-metadata-padding-field.bulletin.patch,patches/android-7.1.1_r4/platform/system/media/0001-Camera-Initialize-metadata-padding-field.bulletin.patch,patches/android-7.1.2_r5/platform/system/media/0001-Camera-Initialize-metadata-padding-field.bulletin.patch,patches/android-8.0.0_r1/platform/system/media/0001-Merge-commit-f9e3022c474619c69a46ae7dbe11b5b531dbad57-into.bulletin.patch,patches/android-8.1.0_r1/platform/system/media/0001-Merge-commit-f9e3022c474619c69a46ae7dbe11b5b531dbad57-into.bulletin.patch",N/A,N/A,"In BnCameraService::onTransact of CameraService.cpp, there is a possible information disclosure due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add initialization.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5882,Kernel,Qualcomm closed-source components,Flac parser,2018-07-05,A-77483830,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2176202,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
2018-07,CVE-2018-5878,Kernel,Qualcomm closed-source components,Radio Interface Layer,2018-07-05,A-77484449,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2181571,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
2018-07,CVE-2018-5876,Kernel,Qualcomm closed-source components,MP4 parser,2018-07-05,A-77485022,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2176198,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
2018-07,CVE-2018-5874,Kernel,Qualcomm closed-source components,MP4 parser,2018-07-05,A-77485139,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2176193,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
2018-07,CVE-2018-5875,Kernel,Qualcomm closed-source components,MP4 parser,2018-07-05,A-77485183,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2176197,N/A,N/A,Qualcomm AMSS bulletin: April 2018,N/A,N/A,N/A
